incident_id,created_at,resolved_at,status,severity,category,service,assigned_team,region,business_unit,root_cause,alerts_count,backlog_at_creation,repeat_incident,affected_users,assignment_delay_hours,num_comments,sla_hours,current_age_hours,resolution_hours,breached_sla,created_hour,is_weekend,month,summary
INC000001,2025-02-09 02:12:21,2025-02-11 12:17:56.468097246,Closed,P4,Cloud,Kubernetes,Platform Engineering,North America,Support,Node pressure,3,19,0,12,6.17,3,72,58.09,58.09,0,2,1,2025-02,Cloud issue affecting Kubernetes in North America; priority P4; root cause: Node pressure; team Platform Engineering
INC000942,2025-11-23 01:31:08,2025-11-23 18:13:07.415704676,Closed,P3,Access,VPN Access,EUC Support,Europe,Finance,Permission mismatch,1,20,0,52,2.14,4,24,16.7,16.7,0,1,1,2025-11,Access issue affecting VPN Access in Europe; priority P3; root cause: Permission mismatch; team EUC Support
INC000943,2025-04-06 20:13:03,,Open,P4,Database,Oracle,DBA,APAC,Support,Slow queries,2,14,0,4,12.88,3,72,8211.78,,1,20,1,2025-04,Database issue affecting Oracle in APAC; priority P4; root cause: Slow queries; team DBA
INC000944,2025-10-13 16:39:49,2025-10-14 16:05:05.439613942,Closed,P3,Access,Privileged Access,EUC Support,APAC,Finance,Provisioning delay,3,31,1,12,3.56,3,24,23.42,23.42,0,16,0,2025-10,Access issue affecting Privileged Access in APAC; priority P3; root cause: Provisioning delay; team EUC Support
INC000945,2025-01-18 14:02:21,2025-01-18 23:17:42.548312921,Closed,P2,Cloud,Azure,SRE,Europe,Operations,Misconfigured deployment,7,38,0,93,0.72,7,8,9.26,9.26,1,14,1,2025-01,Cloud issue affecting Azure in Europe; priority P2; root cause: Misconfigured deployment; team SRE
INC000946,2026-02-15 00:59:32,2026-02-15 10:06:59.090533191,Closed,P2,Cloud,AWS,SRE,APAC,Support,Autoscaling lag,7,27,0,108,0.72,9,8,9.12,9.12,1,0,1,2026-02,Cloud issue affecting AWS in APAC; priority P2; root cause: Autoscaling lag; team SRE
INC000947,2025-01-15 12:42:46,2025-01-15 19:26:31.586082245,Closed,P2,Network,LAN,Infra Operations,North America,Finance,Firewall rule error,5,30,0,21,0.31,3,8,6.73,6.73,0,12,0,2025-01,Network issue affecting LAN in North America; priority P2; root cause: Firewall rule error; team Infra Operations
INC000948,2025-02-10 12:29:45,,Open,P4,Application,Billing,ERP Support,North America,Sales,Cache inconsistency,0,31,0,6,4.62,3,72,9539.5,,1,12,0,2025-02,Application issue affecting Billing in North America; priority P4; root cause: Cache inconsistency; team ERP Support
INC000949,2025-06-19 04:04:47,2025-06-19 19:13:41.832187183,Closed,P3,Cloud,VMware,Platform Engineering,APAC,HR,Storage latency,0,30,0,26,2.59,3,24,15.15,15.15,0,4,0,2025-06,Cloud issue affecting VMware in APAC; priority P3; root cause: Storage latency; team Platform Engineering
INC000950,2025-10-18 10:33:22,2025-10-18 17:37:53.150133013,Closed,P2,Network,SD-WAN,NOC,Europe,Finance,Firewall rule error,3,18,0,17,0.91,9,8,7.08,7.08,0,10,1,2025-10,Network issue affecting SD-WAN in Europe; priority P2; root cause: Firewall rule error; team NOC
INC000951,2025-10-18 17:43:48,2025-10-19 03:18:47.971411558,Closed,P2,Access,Email Access,EUC Support,Europe,Operations,Permission mismatch,2,34,1,31,1.02,10,8,9.58,9.58,1,17,1,2025-10,Access issue affecting Email Access in Europe; priority P2; root cause: Permission mismatch; team EUC Support
INC000952,2025-03-29 09:35:37,2025-03-30 06:11:55.273188191,Closed,P3,Cloud,Azure,CloudOps,APAC,Engineering,Storage latency,1,28,1,13,1.3,8,24,20.61,20.61,0,9,1,2025-03,Cloud issue affecting Azure in APAC; priority P3; root cause: Storage latency; team CloudOps
INC000953,2025-10-27 18:13:22,2025-10-29 15:19:30.884848914,Closed,P4,Cloud,VMware,Platform Engineering,North America,HR,Autoscaling lag,0,0,0,4,4.19,4,72,45.1,45.1,0,18,0,2025-10,Cloud issue affecting VMware in North America; priority P4; root cause: Autoscaling lag; team Platform Engineering
INC000954,2025-07-12 02:00:31,2025-07-12 05:26:14.350207325,Closed,P1,Network,SD-WAN,Infra Operations,APAC,Finance,Link instability,10,27,0,134,0.35,13,4,3.43,3.43,0,2,1,2025-07,Network issue affecting SD-WAN in APAC; priority P1; root cause: Link instability; team Infra Operations
INC000955,2025-07-04 16:45:38,2025-07-06 21:44:53.247111830,Closed,P4,Network,VPN,NOC,North America,Support,Link instability,1,20,0,11,4.15,3,72,52.99,52.99,0,16,0,2025-07,Network issue affecting VPN in North America; priority P4; root cause: Link instability; team NOC
INC000956,2025-08-21 22:33:53,2025-08-24 08:28:17.726253411,Closed,P4,Application,Middleware,App Support,North America,Engineering,Cache inconsistency,1,12,0,4,4.35,3,72,57.91,57.91,0,22,0,2025-08,Application issue affecting Middleware in North America; priority P4; root cause: Cache inconsistency; team App Support
INC000957,2025-12-04 21:07:43,2025-12-05 15:37:13.724458491,Closed,P3,Security,IAM,SecOps,Europe,Finance,Expired certificate,3,16,0,25,1.54,9,24,18.49,18.49,0,21,0,2025-12,Security issue affecting IAM in Europe; priority P3; root cause: Expired certificate; team SecOps
INC000958,2025-07-08 19:09:31,,Open,P2,Cloud,VMware,CloudOps,North America,Support,Autoscaling lag,4,28,0,60,0.2,3,8,5980.84,,1,19,0,2025-07,Cloud issue affecting VMware in North America; priority P2; root cause: Autoscaling lag; team CloudOps
INC000959,2025-04-20 15:52:26,2025-04-21 10:51:20.925481030,Closed,P3,Network,LAN,Infra Operations,APAC,Engineering,Firewall rule error,1,30,0,24,1.72,3,24,18.98,18.98,0,15,1,2025-04,Network issue affecting LAN in APAC; priority P3; root cause: Firewall rule error; team Infra Operations
INC000960,2025-07-27 17:50:11,2025-07-30 10:38:57.477519749,Closed,P4,Database,MySQL,Platform Engineering,Europe,Engineering,Connection pool exhaustion,2,45,0,10,5.54,1,72,64.81,64.81,0,17,1,2025-07,Database issue affecting MySQL in Europe; priority P4; root cause: Connection pool exhaustion; team Platform Engineering
INC000961,2025-07-08 10:20:15,2025-07-09 00:47:13.636882847,Closed,P3,Application,Middleware,Middleware Ops,Europe,Engineering,Release defect,0,7,0,17,2.23,9,24,14.45,14.45,0,10,0,2025-07,Application issue affecting Middleware in Europe; priority P3; root cause: Release defect; team Middleware Ops
INC000962,2026-03-09 07:49:17,2026-03-11 06:52:29.335963937,Closed,P4,Security,Endpoint,SecOps,Europe,Engineering,Policy misconfiguration,1,34,0,8,5.91,0,72,47.05,47.05,0,7,0,2026-03,Security issue affecting Endpoint in Europe; priority P4; root cause: Policy misconfiguration; team SecOps
INC000963,2025-12-04 01:17:06,2025-12-07 00:08:33.967479128,Closed,P4,Access,Privileged Access,IAM Operations,Europe,Sales,Provisioning delay,0,40,0,11,9.46,5,72,70.86,70.86,0,1,0,2025-12,Access issue affecting Privileged Access in Europe; priority P4; root cause: Provisioning delay; team IAM Operations
INC000964,2026-03-04 04:15:28,2026-03-05 05:13:32.636314511,Closed,P3,Application,CRM,Middleware Ops,North America,Operations,Cache inconsistency,0,30,0,11,0.81,5,24,24.97,24.97,1,4,0,2026-03,Application issue affecting CRM in North America; priority P3; root cause: Cache inconsistency; team Middleware Ops
INC000965,2025-01-27 01:50:16,2025-01-29 19:43:42.132605816,Closed,P4,Application,Middleware,ERP Support,North America,Sales,Cache inconsistency,2,16,1,7,5.26,2,72,65.89,65.89,0,1,0,2025-01,Application issue affecting Middleware in North America; priority P4; root cause: Cache inconsistency; team ERP Support
INC000966,2025-10-02 10:43:06,,Open,P2,Database,Oracle,Platform Engineering,Europe,Operations,Replication lag,4,14,0,41,0.98,5,8,3925.28,,1,10,0,2025-10,Database issue affecting Oracle in Europe; priority P2; root cause: Replication lag; team Platform Engineering
INC000967,2025-07-02 19:23:08,2025-07-03 03:20:57.845457252,Closed,P2,Database,PostgreSQL,Platform Engineering,Europe,Support,Connection pool exhaustion,3,41,0,38,0.18,11,8,7.96,7.96,0,19,0,2025-07,Database issue affecting PostgreSQL in Europe; priority P2; root cause: Connection pool exhaustion; team Platform Engineering
INC000968,2025-01-28 22:07:43,2025-01-31 14:58:39.856833352,Closed,P4,Cloud,AWS,Platform Engineering,APAC,Sales,Node pressure,2,3,0,10,6.56,3,72,64.85,64.85,0,22,0,2025-01,Cloud issue affecting AWS in APAC; priority P4; root cause: Node pressure; team Platform Engineering
INC000969,2025-07-09 06:30:35,2025-07-09 17:30:34.953092915,Closed,P3,Security,Endpoint,SOC,Europe,Operations,Endpoint isolation event,1,23,0,35,1.28,4,24,11.0,11.0,0,6,0,2025-07,Security issue affecting Endpoint in Europe; priority P3; root cause: Endpoint isolation event; team SOC
INC000970,2025-03-24 12:15:44,2025-03-25 10:04:57.337246028,Closed,P3,Access,VPN Access,IAM Operations,North America,Finance,SSO token issue,3,44,0,54,1.42,5,24,21.82,21.82,0,12,0,2025-03,Access issue affecting VPN Access in North America; priority P3; root cause: SSO token issue; team IAM Operations
INC000971,2025-03-17 04:07:12,2025-03-18 01:37:00.948183926,Closed,P3,Database,MongoDB,SRE,North America,Sales,Lock contention,2,8,0,19,3.13,2,24,21.5,21.5,0,4,0,2025-03,Database issue affecting MongoDB in North America; priority P3; root cause: Lock contention; team SRE
INC000972,2026-02-08 18:49:10,2026-02-09 15:22:02.984064396,Closed,P3,Application,Middleware,ERP Support,Europe,Engineering,API timeout,1,18,0,13,1.23,6,24,20.55,20.55,0,18,1,2026-02,Application issue affecting Middleware in Europe; priority P3; root cause: API timeout; team ERP Support
INC000973,2025-10-18 00:18:13,,Open,P3,Application,ERP,ERP Support,APAC,Support,Dependency failure,0,24,1,17,3.27,5,24,3551.7,,1,0,1,2025-10,Application issue affecting ERP in APAC; priority P3; root cause: Dependency failure; team ERP Support
INC000974,2025-06-12 05:22:37,2025-06-13 02:50:56.040309980,Closed,P3,Database,PostgreSQL,SRE,Europe,Support,Replication lag,0,33,0,16,2.79,5,24,21.47,21.47,0,5,0,2025-06,Database issue affecting PostgreSQL in Europe; priority P3; root cause: Replication lag; team SRE
INC000975,2026-01-23 11:45:50,2026-01-26 04:23:04.887414867,Closed,P4,Cloud,AWS,Platform Engineering,APAC,Engineering,Misconfigured deployment,3,15,0,19,8.66,5,72,64.62,64.62,0,11,0,2026-01,Cloud issue affecting AWS in APAC; priority P4; root cause: Misconfigured deployment; team Platform Engineering
INC000976,2025-11-18 17:22:48,2025-11-20 05:10:47.011269845,Closed,P4,Network,Firewall,NOC,North America,Engineering,Capacity saturation,1,30,0,8,4.01,7,72,35.8,35.8,0,17,0,2025-11,Network issue affecting Firewall in North America; priority P4; root cause: Capacity saturation; team NOC
INC000977,2025-06-18 14:58:50,2025-06-20 13:21:20.966440062,Closed,P4,Network,VPN,Infra Operations,North America,HR,Capacity saturation,2,16,0,21,6.31,8,72,46.38,46.38,0,14,0,2025-06,Network issue affecting VPN in North America; priority P4; root cause: Capacity saturation; team Infra Operations
INC000978,2026-02-21 13:14:11,,Open,P1,Cloud,Azure,CloudOps,Europe,Engineering,Node pressure,5,28,0,44,0.43,8,4,514.76,,1,13,1,2026-02,Cloud issue affecting Azure in Europe; priority P1; root cause: Node pressure; team CloudOps
INC000979,2025-12-18 11:42:56,2025-12-19 09:26:10.611418384,Closed,P3,Database,Oracle,Platform Engineering,Europe,Operations,Connection pool exhaustion,2,30,0,8,2.66,3,24,21.72,21.72,0,11,0,2025-12,Database issue affecting Oracle in Europe; priority P3; root cause: Connection pool exhaustion; team Platform Engineering
INC000980,2025-08-15 23:33:39,,Open,P4,Database,MySQL,DBA,Europe,Support,Slow queries,0,20,0,9,4.4,2,72,5064.44,,1,23,0,2025-08,Database issue affecting MySQL in Europe; priority P4; root cause: Slow queries; team DBA
INC000981,2025-03-31 02:38:23,2025-04-01 04:57:03.430944560,Closed,P3,Security,SIEM,SOC,Europe,HR,Expired certificate,7,7,0,9,2.25,3,24,26.31,26.31,1,2,0,2025-03,Security issue affecting SIEM in Europe; priority P3; root cause: Expired certificate; team SOC
INC000982,2025-01-09 00:46:44,2025-01-10 01:23:51.684173452,Closed,P3,Database,Oracle,DBA,APAC,Sales,Lock contention,2,29,1,24,1.54,6,24,24.62,24.62,1,0,0,2025-01,Database issue affecting Oracle in APAC; priority P3; root cause: Lock contention; team DBA
INC000983,2025-12-16 06:53:24,2025-12-17 02:38:11.501647606,Closed,P3,Network,VPN,Infra Operations,North America,Engineering,Capacity saturation,3,29,1,10,1.33,5,24,19.75,19.75,0,6,0,2025-12,Network issue affecting VPN in North America; priority P3; root cause: Capacity saturation; team Infra Operations
INC000984,2025-03-12 06:28:51,2025-03-13 08:11:29.046005420,Closed,P3,Security,IAM,IAM Operations,APAC,Finance,Policy misconfiguration,3,18,0,20,1.99,5,24,25.71,25.71,1,6,0,2025-03,Security issue affecting IAM in APAC; priority P3; root cause: Policy misconfiguration; team IAM Operations
INC000985,2025-04-08 05:19:57,2025-04-10 20:21:36.678330609,Closed,P4,Database,MySQL,DBA,APAC,HR,Replication lag,0,23,0,1,12.27,5,72,63.03,63.03,0,5,0,2025-04,Database issue affecting MySQL in APAC; priority P4; root cause: Replication lag; team DBA
INC000986,2026-01-11 09:32:21,2026-01-12 13:17:24.629229378,Closed,P3,Application,ERP,App Support,Europe,Finance,Release defect,0,28,0,28,2.28,6,24,27.75,27.75,1,9,1,2026-01,Application issue affecting ERP in Europe; priority P3; root cause: Release defect; team App Support
INC000987,2025-02-02 00:56:40,2025-02-04 22:45:21.766097626,Closed,P4,Cloud,Azure,SRE,APAC,Finance,Storage latency,2,23,0,10,9.01,3,72,69.81,69.81,0,0,1,2025-02,Cloud issue affecting Azure in APAC; priority P4; root cause: Storage latency; team SRE
INC000988,2025-08-13 12:13:31,2025-08-13 18:18:44.779393642,Closed,P2,Network,LAN,NetOps,North America,Operations,Routing drift,3,28,0,10,0.69,8,8,6.09,6.09,0,12,0,2025-08,Network issue affecting LAN in North America; priority P2; root cause: Routing drift; team NetOps
INC000989,2025-10-28 19:21:49,2025-10-30 13:26:13.509294433,Closed,P4,Security,SIEM,IAM Operations,North America,HR,Suspicious login pattern,0,31,0,12,0.0,4,72,42.07,42.07,0,19,0,2025-10,Security issue affecting SIEM in North America; priority P4; root cause: Suspicious login pattern; team IAM Operations
INC000990,2026-01-13 08:24:13,2026-01-13 18:03:37.984940863,Closed,P2,Network,VPN,NOC,North America,Operations,Routing drift,5,26,1,93,1.02,10,8,9.66,9.66,1,8,0,2026-01,Network issue affecting VPN in North America; priority P2; root cause: Routing drift; team NOC
INC000991,2025-02-27 22:09:52,2025-03-02 04:00:58.223699222,Closed,P4,Application,Billing,Middleware Ops,Europe,Engineering,Dependency failure,0,54,0,12,3.4,2,72,53.85,53.85,0,22,0,2025-02,Application issue affecting Billing in Europe; priority P4; root cause: Dependency failure; team Middleware Ops
INC000992,2026-01-07 01:37:45,2026-01-09 17:29:57.062017461,Closed,P4,Security,SIEM,IAM Operations,LATAM,Support,Suspicious login pattern,1,24,0,12,4.18,4,72,63.87,63.87,0,1,0,2026-01,Security issue affecting SIEM in LATAM; priority P4; root cause: Suspicious login pattern; team IAM Operations
INC000993,2025-04-14 04:15:37,2025-04-17 15:05:38.286435051,Closed,P4,Cloud,Kubernetes,CloudOps,North America,Finance,Autoscaling lag,2,26,1,15,6.74,6,72,82.83,82.83,1,4,0,2025-04,Cloud issue affecting Kubernetes in North America; priority P4; root cause: Autoscaling lag; team CloudOps
INC000994,2026-01-04 11:16:13,2026-01-04 16:30:59.221773533,Closed,P1,Cloud,Kubernetes,SRE,Europe,Operations,Autoscaling lag,10,25,0,140,0.16,13,4,5.25,5.25,1,11,1,2026-01,Cloud issue affecting Kubernetes in Europe; priority P1; root cause: Autoscaling lag; team SRE
INC000995,2025-08-31 19:35:23,2025-09-02 23:51:03.171074239,Closed,P4,Database,MySQL,Platform Engineering,North America,HR,Replication lag,0,21,0,4,2.77,3,72,52.26,52.26,0,19,1,2025-08,Database issue affecting MySQL in North America; priority P4; root cause: Replication lag; team Platform Engineering
INC000996,2026-03-01 19:12:47,2026-03-02 01:59:11.017762421,Closed,P2,Cloud,VMware,SRE,North America,Operations,Misconfigured deployment,5,34,1,54,0.21,7,8,6.77,6.77,0,19,1,2026-03,Cloud issue affecting VMware in North America; priority P2; root cause: Misconfigured deployment; team SRE
INC000997,2025-02-18 23:04:25,2025-02-19 08:29:11.515664662,Closed,P2,Network,Firewall,Infra Operations,LATAM,Sales,Firewall rule error,4,26,0,67,0.29,6,8,9.41,9.41,1,23,0,2025-02,Network issue affecting Firewall in LATAM; priority P2; root cause: Firewall rule error; team Infra Operations
INC000998,2025-01-05 21:26:10,2025-01-07 06:14:53.170797566,Closed,P3,Application,CRM,App Support,Europe,Sales,Dependency failure,1,21,0,23,3.06,5,24,32.81,32.81,1,21,1,2025-01,Application issue affecting CRM in Europe; priority P3; root cause: Dependency failure; team App Support
INC000999,2025-08-24 19:22:29,2025-08-25 22:05:08.732515636,Closed,P3,Application,Billing,Middleware Ops,APAC,Sales,Dependency failure,2,13,1,23,0.52,5,24,26.71,26.71,1,19,1,2025-08,Application issue affecting Billing in APAC; priority P3; root cause: Dependency failure; team Middleware Ops
INC001000,2025-06-17 00:43:36,2025-06-19 10:54:47.072295274,Closed,P4,Database,MySQL,Platform Engineering,North America,Engineering,Slow queries,0,15,0,7,12.25,6,72,58.19,58.19,0,0,0,2025-06,Database issue affecting MySQL in North America; priority P4; root cause: Slow queries; team Platform Engineering
INC001001,2025-02-14 09:06:45,2025-02-15 01:50:16.819639224,Closed,P3,Network,Firewall,Infra Operations,LATAM,Finance,Link instability,1,20,1,22,1.01,4,24,16.73,16.73,0,9,0,2025-02,Network issue affecting Firewall in LATAM; priority P3; root cause: Link instability; team Infra Operations
INC001002,2025-04-30 10:13:33,2025-04-30 16:07:45.626768126,Closed,P2,Access,SSO,IAM Operations,North America,Sales,Provisioning delay,4,21,0,22,0.36,12,8,5.9,5.9,0,10,0,2025-04,Access issue affecting SSO in North America; priority P2; root cause: Provisioning delay; team IAM Operations
INC001003,2026-02-10 07:40:43,2026-02-10 14:57:59.878173063,Closed,P2,Network,Firewall,NetOps,North America,Operations,Routing drift,6,33,0,73,0.0,5,8,7.29,7.29,0,7,0,2026-02,Network issue affecting Firewall in North America; priority P2; root cause: Routing drift; team NetOps
INC001004,2025-06-10 04:22:44,,Open,P3,Security,IAM,SecOps,LATAM,HR,Suspicious login pattern,2,31,0,11,1.25,2,24,6667.62,,1,4,0,2025-06,Security issue affecting IAM in LATAM; priority P3; root cause: Suspicious login pattern; team SecOps
INC001005,2025-09-18 23:53:31,2025-09-19 21:17:59.044444534,Closed,P3,Security,Endpoint,SecOps,LATAM,Sales,Policy misconfiguration,3,26,0,23,1.72,3,24,21.41,21.41,0,23,0,2025-09,Security issue affecting Endpoint in LATAM; priority P3; root cause: Policy misconfiguration; team SecOps
INC001006,2025-12-12 03:07:20,2025-12-15 14:17:58.501849808,Closed,P4,Application,CRM,ERP Support,North America,Engineering,API timeout,1,37,0,10,7.85,4,72,83.18,83.18,1,3,0,2025-12,Application issue affecting CRM in North America; priority P4; root cause: API timeout; team ERP Support
INC001007,2025-02-13 02:53:19,,Open,P1,Application,CRM,App Support,Europe,Engineering,Release defect,7,15,1,72,0.27,10,4,9477.11,,1,2,0,2025-02,Application issue affecting CRM in Europe; priority P1; root cause: Release defect; team App Support
